file,date,latitude,longitude,ocean,profiler_code,institution_code,date_update,wmo,cyc,institution,dac,profiler,Month,Region
argo_000923.nc,2022-07-12,11.990591636575488,68.43944083530859,P,999485,CSIRO,2022-07-12,859066,92,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,July,Indian Ocean
argo_000924.nc,2022-07-13,-12.361122209499825,103.53578650216674,P,106968,JAMSTEC,2022-07-13,355821,19,"CSIRO, Australia",IFREMER,SOLO float,July,Indian Ocean
argo_000925.nc,2022-07-14,-38.53949495919237,47.43925118585057,A,389662,IFREMER,2022-07-14,817176,90,"AOML, USA",CSIRO,APEX float,July,Pacific Ocean
argo_000926.nc,2022-07-15,-22.535971639978506,87.05618135587125,A,938357,CSIRO,2022-07-15,410929,52,"CSIRO, Australia",JAMSTEC,ARVOR float,July,Indian Ocean
argo_000927.nc,2022-07-16,-4.79377604704365,78.4778311908899,I,290920,JAMSTEC,2022-07-16,886939,26,"IFREMER, France",IFREMER,SOLO float,July,Atlantic Ocean
argo_000928.nc,2022-07-17,1.1760842886995704,91.38604207241819,A,998332,JAMSTEC,2022-07-17,560188,89,"CSIRO, Australia",IFREMER,Teledyne Webb Research float,July,Atlantic Ocean
argo_000929.nc,2022-07-18,-23.23730044684185,45.18828755863747,I,979854,IFREMER,2022-07-18,782511,26,"CSIRO, Australia",CSIRO,ARVOR float,July,Atlantic Ocean
argo_000930.nc,2022-07-19,-30.941855185266434,86.3987029942505,P,363844,JAMSTEC,2022-07-19,111618,26,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,July,Indian Ocean
argo_000931.nc,2022-07-20,14.270465391954446,84.91876703676189,A,980214,AOML,2022-07-20,436430,46,"IFREMER, France",AOML,APEX float,July,Pacific Ocean
argo_000932.nc,2022-07-21,23.98614174573089,84.85280755329367,I,332076,CSIRO,2022-07-21,378266,92,"CSIRO, Australia",IFREMER,ARVOR float,July,Atlantic Ocean
argo_000933.nc,2022-07-22,-5.830138150325425,88.27901332771638,I,123199,CSIRO,2022-07-22,762714,49,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,July,Indian Ocean
argo_000934.nc,2022-07-23,-28.84084641986027,94.11743497810897,P,537805,JAMSTEC,2022-07-23,996030,82,"CSIRO, Australia",CSIRO,SOLO float,July,Atlantic Ocean
argo_000935.nc,2022-07-24,-22.30002377624102,104.39911997446158,A,263187,JAMSTEC,2022-07-24,710724,96,"AOML, USA",IFREMER,APEX float,July,Atlantic Ocean
argo_000936.nc,2022-07-25,-38.80460602441466,61.585657610257144,P,555150,AOML,2022-07-25,310448,53,"CSIRO, Australia",JAMSTEC,APEX float,July,Pacific Ocean
argo_000937.nc,2022-07-26,19.42942242643244,106.00395281440497,I,609551,IFREMER,2022-07-26,595919,3,"JAMSTEC, Japan",IFREMER,APEX float,July,Atlantic Ocean
argo_000938.nc,2022-07-27,-32.34617961214083,79.86045458107628,I,613942,JAMSTEC,2022-07-27,236109,66,"IFREMER, France",CSIRO,SOLO float,July,Pacific Ocean
argo_000939.nc,2022-07-28,-2.526429091573519,46.164662330746495,A,809676,JAMSTEC,2022-07-28,128633,97,"IFREMER, France",AOML,SOLO float,July,Indian Ocean
argo_000940.nc,2022-07-29,-22.18641065533161,44.68407433951833,I,105520,JAMSTEC,2022-07-29,910927,42,"CSIRO, Australia",IFREMER,ARVOR float,July,Atlantic Ocean
argo_000941.nc,2022-07-30,-3.978429836473431,66.73906549568486,A,734102,JAMSTEC,2022-07-30,950982,19,"CSIRO, Australia",JAMSTEC,SOLO float,July,Indian Ocean
argo_000942.nc,2022-07-31,2.3423252428711763,102.7917581689174,P,267527,CSIRO,2022-07-31,312456,17,"CSIRO, Australia",CSIRO,ARVOR float,July,Indian Ocean
argo_000943.nc,2022-08-01,13.933217240968105,96.61447477927325,A,870644,JAMSTEC,2022-08-01,398627,33,"IFREMER, France",AOML,APEX float,August,Indian Ocean
argo_000944.nc,2022-08-02,-26.58261733556079,103.08919717379251,A,747652,CSIRO,2022-08-02,475325,76,"IFREMER, France",JAMSTEC,ARVOR float,August,Atlantic Ocean
argo_000945.nc,2022-08-03,-39.28527113719877,81.38152451532875,I,639243,JAMSTEC,2022-08-03,566589,49,"AOML, USA",JAMSTEC,Teledyne Webb Research float,August,Pacific Ocean
argo_000946.nc,2022-08-04,-31.102434045527527,75.21591983643924,I,275121,IFREMER,2022-08-04,396213,56,"JAMSTEC, Japan",JAMSTEC,APEX float,August,Atlantic Ocean
argo_000947.nc,2022-08-05,18.501211720126832,51.796202136502714,A,769277,AOML,2022-08-05,238442,63,"AOML, USA",IFREMER,APEX float,August,Indian Ocean
argo_000948.nc,2022-08-06,16.80285504156349,66.25542028874492,I,571797,IFREMER,2022-08-06,744161,3,"JAMSTEC, Japan",CSIRO,ARVOR float,August,Pacific Ocean
argo_000949.nc,2022-08-07,-1.1681483589299617,74.72154929391002,I,350144,JAMSTEC,2022-08-07,171947,49,"AOML, USA",JAMSTEC,APEX float,August,Indian Ocean
argo_000950.nc,2022-08-08,-0.9664040718125335,47.08803437436938,I,164925,JAMSTEC,2022-08-08,270205,55,"IFREMER, France",IFREMER,SOLO float,August,Pacific Ocean
argo_000951.nc,2022-08-09,3.2273838455066084,57.6489562168969,A,469360,JAMSTEC,2022-08-09,851395,26,"AOML, USA",CSIRO,Teledyne Webb Research float,August,Atlantic Ocean
argo_000952.nc,2022-08-10,-28.600866889475775,87.8580235250991,I,694557,IFREMER,2022-08-10,195761,99,"JAMSTEC, Japan",CSIRO,ARVOR float,August,Pacific Ocean
argo_000953.nc,2022-08-11,19.436776485122387,98.85304913913518,A,403602,JAMSTEC,2022-08-11,475897,72,"CSIRO, Australia",IFREMER,ARVOR float,August,Atlantic Ocean
argo_000954.nc,2022-08-12,-12.77991588201525,119.86780091143598,I,451181,IFREMER,2022-08-12,653214,52,"JAMSTEC, Japan",IFREMER,APEX float,August,Indian Ocean
argo_000955.nc,2022-08-13,-15.095995663782666,114.64906650748462,P,776473,CSIRO,2022-08-13,986214,7,"CSIRO, Australia",JAMSTEC,SOLO float,August,Pacific Ocean
argo_000956.nc,2022-08-14,-6.270349156615559,91.40521596281532,I,199977,AOML,2022-08-14,204700,46,"IFREMER, France",CSIRO,APEX float,August,Indian Ocean
argo_000957.nc,2022-08-15,-36.94721215962142,73.69984426352576,I,605838,AOML,2022-08-15,436128,46,"JAMSTEC, Japan",AOML,APEX float,August,Pacific Ocean
argo_000958.nc,2022-08-16,-29.191581030854838,90.89418917665861,A,619163,IFREMER,2022-08-16,536606,16,"AOML, USA",IFREMER,ARVOR float,August,Atlantic Ocean
argo_000959.nc,2022-08-17,7.972185067714079,102.85212944641856,A,583442,CSIRO,2022-08-17,673881,24,"JAMSTEC, Japan",CSIRO,APEX float,August,Pacific Ocean
argo_000960.nc,2022-08-18,-34.61808658486678,49.46689527387099,I,930371,IFREMER,2022-08-18,962041,61,"CSIRO, Australia",CSIRO,Teledyne Webb Research float,August,Pacific Ocean
argo_000961.nc,2022-08-19,-0.7951128846847695,72.79239117570306,P,129345,CSIRO,2022-08-19,105209,54,"IFREMER, France",JAMSTEC,APEX float,August,Atlantic Ocean
argo_000962.nc,2022-08-20,-24.052307870714138,107.18418285084938,I,879976,JAMSTEC,2022-08-20,750988,62,"AOML, USA",AOML,APEX float,August,Atlantic Ocean
argo_000963.nc,2022-08-21,-14.695785087271524,70.70663615464352,I,472251,CSIRO,2022-08-21,499749,1,"JAMSTEC, Japan",JAMSTEC,ARVOR float,August,Atlantic Ocean
argo_000964.nc,2022-08-22,-21.23490710990451,85.74978169817493,P,886086,CSIRO,2022-08-22,710885,49,"CSIRO, Australia",AOML,APEX float,August,Pacific Ocean
argo_000965.nc,2022-08-23,-16.881273429778307,87.02154886897586,A,593814,CSIRO,2022-08-23,369355,25,"AOML, USA",AOML,SOLO float,August,Indian Ocean
argo_000966.nc,2022-08-24,6.737983836975957,54.75810025069115,I,431310,AOML,2022-08-24,109927,10,"IFREMER, France",IFREMER,ARVOR float,August,Pacific Ocean
argo_000967.nc,2022-08-25,-20.687088484493625,68.97883533218307,A,803221,CSIRO,2022-08-25,832823,80,"AOML, USA",CSIRO,APEX float,August,Pacific Ocean
argo_000968.nc,2022-08-26,-3.183698380701685,66.76090309935458,A,197406,JAMSTEC,2022-08-26,741621,16,"IFREMER, France",CSIRO,Teledyne Webb Research float,August,Indian Ocean
argo_000969.nc,2022-08-27,-9.056723857058522,42.09573668256518,P,411442,JAMSTEC,2022-08-27,255666,58,"AOML, USA",CSIRO,Teledyne Webb Research float,August,Atlantic Ocean
argo_000970.nc,2022-08-28,3.1386257485721316,41.93534111130842,P,407086,JAMSTEC,2022-08-28,830212,72,"JAMSTEC, Japan",AOML,ARVOR float,August,Pacific Ocean
argo_000971.nc,2022-08-29,20.89393305610927,106.53576349406188,A,627741,CSIRO,2022-08-29,308785,29,"CSIRO, Australia",CSIRO,ARVOR float,August,Indian Ocean
argo_000972.nc,2022-08-30,7.6171863186662705,61.845664797824995,I,727099,IFREMER,2022-08-30,438526,92,"JAMSTEC, Japan",IFREMER,APEX float,August,Atlantic Ocean
argo_000973.nc,2022-08-31,-26.02887539160081,81.44630129910524,A,679223,IFREMER,2022-08-31,239005,6,"JAMSTEC, Japan",AOML,SOLO float,August,Atlantic Ocean
argo_000974.nc,2022-09-01,-37.9730962210165,63.898045887101844,I,484583,JAMSTEC,2022-09-01,728068,16,"IFREMER, France",AOML,APEX float,September,Pacific Ocean
argo_000975.nc,2022-09-02,-22.95283712051137,115.25433960922724,I,798730,AOML,2022-09-02,664984,20,"IFREMER, France",AOML,Teledyne Webb Research float,September,Atlantic Ocean
argo_000976.nc,2022-09-03,-1.3199345044834345,60.7437407092619,P,894760,IFREMER,2022-09-03,296521,80,"IFREMER, France",AOML,SOLO float,September,Atlantic Ocean
argo_000977.nc,2022-09-04,-36.65732212352373,74.37254501911481,I,115534,CSIRO,2022-09-04,429760,71,"JAMSTEC, Japan",IFREMER,SOLO float,September,Indian Ocean
argo_000978.nc,2022-09-05,-7.736193931919637,109.81842003876815,I,971712,IFREMER,2022-09-05,549764,78,"AOML, USA",CSIRO,SOLO float,September,Indian Ocean
argo_000979.nc,2022-09-06,-1.2052148204022046,107.3546853433447,A,660608,JAMSTEC,2022-09-06,257195,43,"AOML, USA",IFREMER,APEX float,September,Atlantic Ocean
argo_000980.nc,2022-09-07,-18.274147096897547,54.88811342770219,P,673458,AOML,2022-09-07,501013,26,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,September,Indian Ocean
argo_000981.nc,2022-09-08,10.109293243478426,104.21146478365684,I,200546,IFREMER,2022-09-08,150013,90,"JAMSTEC, Japan",IFREMER,ARVOR float,September,Atlantic Ocean
argo_000982.nc,2022-09-09,-33.07111354630483,76.65495093903141,I,704489,IFREMER,2022-09-09,501562,78,"CSIRO, Australia",JAMSTEC,APEX float,September,Pacific Ocean
argo_000983.nc,2022-09-10,-35.116044187172434,78.63750976682842,P,858761,JAMSTEC,2022-09-10,316486,71,"IFREMER, France",JAMSTEC,ARVOR float,September,Indian Ocean
argo_000984.nc,2022-09-11,7.332269153234215,50.6783977932755,A,370784,AOML,2022-09-11,526888,33,"IFREMER, France",JAMSTEC,SOLO float,September,Atlantic Ocean
argo_000985.nc,2022-09-12,-7.7930644465971,46.44812110056997,P,331324,AOML,2022-09-12,510869,26,"JAMSTEC, Japan",JAMSTEC,SOLO float,September,Atlantic Ocean
argo_000986.nc,2022-09-13,4.74615576780284,98.23514455790121,P,584273,JAMSTEC,2022-09-13,935988,45,"JAMSTEC, Japan",AOML,APEX float,September,Indian Ocean
argo_000987.nc,2022-09-14,-11.736222990756495,79.71689218842398,I,785409,CSIRO,2022-09-14,863638,84,"AOML, USA",AOML,Teledyne Webb Research float,September,Indian Ocean
argo_000988.nc,2022-09-15,-23.983867839458057,74.94805620921437,I,498834,IFREMER,2022-09-15,650428,63,"JAMSTEC, Japan",IFREMER,SOLO float,September,Pacific Ocean
argo_000989.nc,2022-09-16,13.241650648822983,98.36065829219174,A,333612,CSIRO,2022-09-16,363328,67,"AOML, USA",IFREMER,ARVOR float,September,Atlantic Ocean
argo_000990.nc,2022-09-17,11.962032132983651,101.24103191928879,I,811413,IFREMER,2022-09-17,527709,52,"JAMSTEC, Japan",JAMSTEC,ARVOR float,September,Pacific Ocean
argo_000991.nc,2022-09-18,5.155270605537737,52.71265341354828,I,406081,IFREMER,2022-09-18,780206,68,"CSIRO, Australia",CSIRO,APEX float,September,Pacific Ocean
argo_000992.nc,2022-09-19,-22.310566080052425,88.8180119582113,P,825084,CSIRO,2022-09-19,211361,26,"CSIRO, Australia",JAMSTEC,ARVOR float,September,Pacific Ocean
argo_000993.nc,2022-09-20,-1.6350066535093362,50.82832658221484,I,243279,JAMSTEC,2022-09-20,777555,75,"AOML, USA",IFREMER,Teledyne Webb Research float,September,Indian Ocean
argo_000994.nc,2022-09-21,-16.536696698898258,100.11000688232366,A,296846,JAMSTEC,2022-09-21,892038,2,"IFREMER, France",JAMSTEC,SOLO float,September,Pacific Ocean
argo_000995.nc,2022-09-22,-34.04716523376878,92.55641250137117,P,788332,IFREMER,2022-09-22,497172,14,"CSIRO, Australia",IFREMER,ARVOR float,September,Indian Ocean
argo_000996.nc,2022-09-23,19.625382405045784,116.52916968667664,A,504015,JAMSTEC,2022-09-23,116555,30,"AOML, USA",JAMSTEC,ARVOR float,September,Indian Ocean
argo_000997.nc,2022-09-24,-31.10678899026751,45.5166413085137,P,826448,IFREMER,2022-09-24,624213,49,"JAMSTEC, Japan",CSIRO,SOLO float,September,Pacific Ocean
argo_000998.nc,2022-09-25,21.76542799835216,44.564377692100344,I,522132,JAMSTEC,2022-09-25,714673,12,"JAMSTEC, Japan",JAMSTEC,APEX float,September,Pacific Ocean
argo_000999.nc,2022-09-26,-11.009624757732876,62.57496597545601,P,170463,IFREMER,2022-09-26,511906,90,"AOML, USA",CSIRO,ARVOR float,September,Atlantic Ocean
